timestamp,is_weekend,is_holiday,season,year,month,day,hour,weather_code,t2,hum,wind_speed,cnt
2015-01-07 05:00:00,0.0,0.0,3.0,2015.0,1.0,7.0,5.0,1.0,2.0,87.0,9.0,80.0
2015-01-07 06:00:00,0.0,0.0,3.0,2015.0,1.0,7.0,6.0,1.0,2.5,81.0,10.0,526.0
2015-01-07 07:00:00,0.0,0.0,3.0,2015.0,1.0,7.0,7.0,1.0,2.5,81.0,13.0,1757.0
2015-01-07 08:00:00,0.0,0.0,3.0,2015.0,1.0,7.0,8.0,2.0,3.5,81.0,15.0,3618.0
2015-01-07 09:00:00,0.0,0.0,3.0,2015.0,1.0,7.0,9.0,3.0,5.0,76.0,19.0,1714.0
2015-01-07 10:00:00,0.0,0.0,3.0,2015.0,1.0,7.0,10.0,2.0,5.0,82.0,19.5,763.0
2015-01-07 11:00:00,0.0,0.0,3.0,2015.0,1.0,7.0,11.0,2.0,6.0,76.0,21.0,690.0
2015-01-07 12:00:00,0.0,0.0,3.0,2015.0,1.0,7.0,12.0,2.0,5.5,76.0,27.0,913.0
2015-01-07 13:00:00,0.0,0.0,3.0,2015.0,1.0,7.0,13.0,2.0,6.0,71.5,28.0,982.0
2015-01-07 14:00:00,0.0,0.0,3.0,2015.0,1.0,7.0,14.0,2.0,6.5,62.0,28.5,783.0
2015-01-07 15:00:00,0.0,0.0,3.0,2015.0,1.0,7.0,15.0,2.0,6.0,68.5,25.0,794.0
2015-01-07 16:00:00,0.0,0.0,3.0,2015.0,1.0,7.0,16.0,3.0,6.0,76.0,25.0,1171.0
2015-01-07 17:00:00,0.0,0.0,3.0,2015.0,1.0,7.0,17.0,3.0,6.5,71.5,24.0,2647.0
2015-01-07 18:00:00,0.0,0.0,3.0,2015.0,1.0,7.0,18.0,3.0,7.0,71.0,30.0,2579.0
2015-01-07 20:00:00,0.0,0.0,3.0,2015.0,1.0,7.0,20.0,3.0,6.5,79.0,30.5,657.0
2015-01-07 21:00:00,0.0,0.0,3.0,2015.0,1.0,7.0,21.0,6.0,7.0,82.0,27.0,516.0
2015-01-07 22:00:00,0.0,0.0,3.0,2015.0,1.0,7.0,22.0,6.0,7.0,82.0,27.0,414.0
2015-01-07 23:00:00,0.0,0.0,3.0,2015.0,1.0,7.0,23.0,6.0,7.0,85.0,24.0,206.0
2015-01-08 00:00:00,0.0,0.0,3.0,2015.0,1.0,8.0,0.0,4.0,11.0,82.0,26.0,123.0
2015-01-08 01:00:00,0.0,0.0,3.0,2015.0,1.0,8.0,1.0,3.0,11.5,85.0,24.0,56.0
2015-01-08 02:00:00,0.0,0.0,3.0,2015.0,1.0,8.0,2.0,3.0,12.0,82.0,25.0,51.0
2015-01-08 03:00:00,0.0,0.0,3.0,2015.0,1.0,8.0,3.0,3.0,12.0,85.0,22.0,33.0
2015-01-08 04:00:00,0.0,0.0,3.0,2015.0,1.0,8.0,4.0,6.0,12.0,88.0,20.5,32.0
2015-01-08 05:00:00,0.0,0.0,3.0,2015.0,1.0,8.0,5.0,6.0,12.0,80.0,20.5,87.0
2015-01-08 06:00:00,0.0,0.0,3.0,2015.0,1.0,8.0,6.0,3.0,11.5,74.5,17.0,511.0
2015-01-08 07:00:00,0.0,0.0,3.0,2015.0,1.0,8.0,7.0,6.0,9.5,82.5,17.0,982.0
2015-01-08 08:00:00,0.0,0.0,3.0,2015.0,1.0,8.0,8.0,6.0,7.5,87.5,14.0,1228.0
2015-01-08 09:00:00,0.0,0.0,3.0,2015.0,1.0,8.0,9.0,6.0,7.0,87.0,13.0,573.0
2015-01-08 10:00:00,0.0,0.0,3.0,2015.0,1.0,8.0,10.0,6.0,7.0,87.0,14.0,185.0
2015-01-08 11:00:00,0.0,0.0,3.0,2015.0,1.0,8.0,11.0,6.0,6.0,82.0,20.5,193.0
2015-01-08 12:00:00,0.0,0.0,3.0,2015.0,1.0,8.0,12.0,2.0,6.5,84.5,17.0,522.0
2015-01-08 13:00:00,0.0,0.0,3.0,2015.0,1.0,8.0,13.0,2.0,5.5,79.0,27.0,672.0
2015-01-08 14:00:00,0.0,0.0,3.0,2015.0,1.0,8.0,14.0,2.0,7.0,71.0,22.0,761.0
2015-01-08 15:00:00,0.0,0.0,3.0,2015.0,1.0,8.0,15.0,2.0,6.0,71.0,22.0,781.0
2015-01-08 16:00:00,0.0,0.0,3.0,2015.0,1.0,8.0,16.0,2.0,6.0,71.0,19.5,1212.0
2015-01-08 17:00:00,0.0,0.0,3.0,2015.0,1.0,8.0,17.0,2.0,6.0,76.0,22.0,2351.0
2015-01-08 18:00:00,0.0,0.0,3.0,2015.0,1.0,8.0,18.0,1.0,5.5,73.5,22.5,2110.0
2015-01-08 19:00:00,0.0,0.0,3.0,2015.0,1.0,8.0,19.0,1.0,5.0,73.5,20.5,1239.0
2015-01-08 20:00:00,0.0,0.0,3.0,2015.0,1.0,8.0,20.0,1.0,5.0,76.0,17.0,752.0
2015-01-08 21:00:00,0.0,0.0,3.0,2015.0,1.0,8.0,21.0,1.0,4.5,76.0,20.5,457.0
2015-01-08 22:00:00,0.0,0.0,3.0,2015.0,1.0,8.0,22.0,1.0,5.5,73.5,21.0,423.0
2015-01-08 23:00:00,0.0,0.0,3.0,2015.0,1.0,8.0,23.0,2.0,5.5,76.0,27.0,267.0
2015-01-09 00:00:00,0.0,0.0,3.0,2015.0,1.0,9.0,0.0,2.0,7.0,71.0,28.0,147.0
2015-01-09 01:00:00,0.0,0.0,3.0,2015.0,1.0,9.0,1.0,6.0,7.0,73.5,30.0,60.0
2015-01-09 02:00:00,0.0,0.0,3.0,2015.0,1.0,9.0,2.0,6.0,6.5,79.0,29.5,65.0
2015-01-09 03:00:00,0.0,0.0,3.0,2015.0,1.0,9.0,3.0,3.0,11.0,79.5,29.0,42.0
2015-01-09 04:00:00,0.0,0.0,3.0,2015.0,1.0,9.0,4.0,3.0,11.0,85.0,33.0,47.0
2015-01-09 05:00:00,0.0,0.0,3.0,2015.0,1.0,9.0,5.0,3.0,11.5,85.0,33.0,85.0
2015-01-09 06:00:00,0.0,0.0,3.0,2015.0,1.0,9.0,6.0,3.0,12.0,82.0,32.5,441.0
2015-01-09 07:00:00,0.0,0.0,3.0,2015.0,1.0,9.0,7.0,3.0,12.0,82.0,31.5,1593.0
2015-01-09 08:00:00,0.0,0.0,3.0,2015.0,1.0,9.0,8.0,2.0,12.0,79.5,25.0,3505.0
2015-01-09 09:00:00,0.0,0.0,3.0,2015.0,1.0,9.0,9.0,2.0,12.0,74.5,30.0,1768.0
2015-01-09 10:00:00,0.0,0.0,3.0,2015.0,1.0,9.0,10.0,1.0,12.5,69.5,29.5,799.0
2015-01-09 11:00:00,0.0,0.0,3.0,2015.0,1.0,9.0,11.0,1.0,13.0,67.0,28.0,806.0
2015-01-09 12:00:00,0.0,0.0,3.0,2015.0,1.0,9.0,12.0,1.0,13.0,67.0,26.0,1052.0
2015-01-09 13:00:00,0.0,0.0,3.0,2015.0,1.0,9.0,13.0,1.0,13.0,63.0,30.0,1078.0
2015-01-09 14:00:00,0.0,0.0,3.0,2015.0,1.0,9.0,14.0,2.0,13.0,63.0,26.0,976.0
2015-01-09 15:00:00,0.0,0.0,3.0,2015.0,1.0,9.0,15.0,6.0,13.5,67.5,33.5,912.0
2015-01-09 16:00:00,0.0,0.0,3.0,2015.0,1.0,9.0,16.0,6.0,13.0,79.5,36.25,1229.0
2015-01-09 17:00:00,0.0,0.0,3.0,2015.0,1.0,9.0,17.0,6.0,13.5,85.0,35.0,2409.0
2015-01-09 18:00:00,0.0,0.0,3.0,2015.0,1.0,9.0,18.0,6.0,15.0,82.0,36.0,1983.0
2015-01-09 19:00:00,0.0,0.0,3.0,2015.0,1.0,9.0,19.0,6.0,15.5,77.0,36.25,1094.0
2015-01-09 20:00:00,0.0,0.0,3.0,2015.0,1.0,9.0,20.0,3.0,15.0,72.0,36.25,686.0
2015-01-09 21:00:00,0.0,0.0,3.0,2015.0,1.0,9.0,21.0,3.0,15.0,68.0,36.25,443.0
2015-01-09 22:00:00,0.0,0.0,3.0,2015.0,1.0,9.0,22.0,3.0,15.0,68.0,36.25,464.0
2015-01-09 23:00:00,0.0,0.0,3.0,2015.0,1.0,9.0,23.0,4.0,14.0,77.0,36.25,420.0
2015-01-10 00:00:00,1.0,0.0,3.0,2015.0,1.0,10.0,0.0,4.0,14.0,77.0,36.25,392.0
2015-01-10 01:00:00,1.0,0.0,3.0,2015.0,1.0,10.0,1.0,4.0,14.0,77.0,36.25,277.0
2015-01-10 02:00:00,1.0,0.0,3.0,2015.0,1.0,10.0,2.0,3.0,14.0,72.0,36.25,189.0
2015-01-10 03:00:00,1.0,0.0,3.0,2015.0,1.0,10.0,3.0,3.0,13.0,77.0,36.25,153.0
2015-01-10 04:00:00,1.0,0.0,3.0,2015.0,1.0,10.0,4.0,3.0,13.0,77.0,36.0,90.0
2015-01-10 05:00:00,1.0,0.0,3.0,2015.0,1.0,10.0,5.0,3.0,13.0,77.0,35.0,52.0
2015-01-10 06:00:00,1.0,0.0,3.0,2015.0,1.0,10.0,6.0,6.0,13.0,82.0,35.0,69.0
2015-01-10 07:00:00,1.0,0.0,3.0,2015.0,1.0,10.0,7.0,3.0,13.0,79.5,35.0,143.0
2015-01-10 08:00:00,1.0,0.0,3.0,2015.0,1.0,10.0,8.0,3.0,14.0,74.5,36.25,321.0
2015-01-10 09:00:00,1.0,0.0,3.0,2015.0,1.0,10.0,9.0,3.0,14.0,77.0,36.25,619.0
2015-01-10 10:00:00,1.0,0.0,3.0,2015.0,1.0,10.0,10.0,6.0,14.0,74.5,36.25,757.0
2015-01-10 11:00:00,1.0,0.0,3.0,2015.0,1.0,10.0,11.0,3.0,11.5,67.5,36.25,800.0
2015-01-10 12:00:00,1.0,0.0,3.0,2015.0,1.0,10.0,12.0,2.0,11.5,58.0,36.25,1191.0
2015-01-10 13:00:00,1.0,0.0,3.0,2015.0,1.0,10.0,13.0,3.0,8.5,54.0,36.25,1395.0
2015-01-10 14:00:00,1.0,0.0,3.0,2015.0,1.0,10.0,14.0,3.0,4.5,54.0,36.25,1358.0
2015-01-10 15:00:00,1.0,0.0,3.0,2015.0,1.0,10.0,15.0,2.0,5.0,48.0,35.0,1436.0
2015-01-10 16:00:00,1.0,0.0,3.0,2015.0,1.0,10.0,16.0,1.0,4.0,51.5,27.0,1270.0
2015-01-10 17:00:00,1.0,0.0,3.0,2015.0,1.0,10.0,17.0,2.0,4.0,51.5,29.0,1054.0
2015-01-10 18:00:00,1.0,0.0,3.0,2015.0,1.0,10.0,18.0,1.0,3.0,55.0,26.0,849.0
2015-01-10 19:00:00,1.0,0.0,3.0,2015.0,1.0,10.0,19.0,1.0,2.0,57.0,26.0,720.0
2015-01-10 20:00:00,1.0,0.0,3.0,2015.0,1.0,10.0,20.0,1.0,2.0,57.0,25.0,556.0
2015-01-10 21:00:00,1.0,0.0,3.0,2015.0,1.0,10.0,21.0,1.0,2.0,57.0,21.0,349.0
2015-01-10 22:00:00,1.0,0.0,3.0,2015.0,1.0,10.0,22.0,1.0,1.0,66.0,20.0,335.0
2015-01-10 23:00:00,1.0,0.0,3.0,2015.0,1.0,10.0,23.0,1.0,1.0,66.0,19.5,334.0
2015-01-11 00:00:00,1.0,0.0,3.0,2015.0,1.0,11.0,0.0,1.0,0.5,72.5,22.0,360.0
2015-01-11 01:00:00,1.0,0.0,3.0,2015.0,1.0,11.0,1.0,1.0,-0.5,75.0,22.0,255.0
2015-01-11 02:00:00,1.0,0.0,3.0,2015.0,1.0,11.0,2.0,1.0,-0.5,75.0,23.0,198.0
2015-01-11 03:00:00,1.0,0.0,3.0,2015.0,1.0,11.0,3.0,2.0,-1.0,75.0,27.0,135.0
2015-01-11 04:00:00,1.0,0.0,3.0,2015.0,1.0,11.0,4.0,1.0,-1.0,72.5,28.0,74.0
2015-01-11 05:00:00,1.0,0.0,3.0,2015.0,1.0,11.0,5.0,1.0,-1.0,70.0,27.0,57.0
2015-01-11 06:00:00,1.0,0.0,3.0,2015.0,1.0,11.0,6.0,1.0,0.0,68.0,24.0,67.0
2015-01-11 07:00:00,1.0,0.0,3.0,2015.0,1.0,11.0,7.0,1.0,1.0,66.0,24.0,93.0
2015-01-11 08:00:00,1.0,0.0,3.0,2015.0,1.0,11.0,8.0,1.0,0.0,66.0,29.5,241.0
2015-01-11 09:00:00,1.0,0.0,3.0,2015.0,1.0,11.0,9.0,1.0,0.5,63.5,29.0,538.0
2015-01-11 10:00:00,1.0,0.0,3.0,2015.0,1.0,11.0,10.0,1.0,2.0,61.0,30.0,922.0
2015-01-11 11:00:00,1.0,0.0,3.0,2015.0,1.0,11.0,11.0,1.0,3.5,59.0,27.0,1248.0
2015-01-11 12:00:00,1.0,0.0,3.0,2015.0,1.0,11.0,12.0,1.0,4.5,55.5,27.0,1555.0
2015-01-11 13:00:00,1.0,0.0,3.0,2015.0,1.0,11.0,13.0,2.0,5.0,56.0,28.0,1813.0
2015-01-11 14:00:00,1.0,0.0,3.0,2015.0,1.0,11.0,14.0,2.0,5.0,60.0,28.0,1639.0
2015-01-11 15:00:00,1.0,0.0,3.0,2015.0,1.0,11.0,15.0,3.0,5.0,64.0,26.0,1464.0
2015-01-11 16:00:00,1.0,0.0,3.0,2015.0,1.0,11.0,16.0,3.0,4.5,66.0,23.0,1097.0
2015-01-11 17:00:00,1.0,0.0,3.0,2015.0,1.0,11.0,17.0,6.0,5.0,71.0,20.5,827.0
2015-01-11 18:00:00,1.0,0.0,3.0,2015.0,1.0,11.0,18.0,6.0,4.0,73.5,25.0,519.0
2015-01-11 19:00:00,1.0,0.0,3.0,2015.0,1.0,11.0,19.0,3.0,4.0,73.5,24.0,493.0
2015-01-11 20:00:00,1.0,0.0,3.0,2015.0,1.0,11.0,20.0,6.0,4.5,71.0,26.0,315.0
2015-01-11 21:00:00,1.0,0.0,3.0,2015.0,1.0,11.0,21.0,6.0,4.0,71.0,30.0,260.0
2015-01-11 22:00:00,1.0,0.0,3.0,2015.0,1.0,11.0,22.0,6.0,5.0,66.0,36.25,237.0
2015-01-11 23:00:00,1.0,0.0,3.0,2015.0,1.0,11.0,23.0,3.0,5.0,71.0,30.5,168.0
2015-01-12 00:00:00,0.0,0.0,3.0,2015.0,1.0,12.0,0.0,2.0,5.0,68.5,29.0,117.0
2015-01-12 01:00:00,0.0,0.0,3.0,2015.0,1.0,12.0,1.0,4.0,6.0,60.0,34.0,45.0
2015-01-12 02:00:00,0.0,0.0,3.0,2015.0,1.0,12.0,2.0,4.0,7.0,64.5,30.0,29.0
2015-01-12 03:00:00,0.0,0.0,3.0,2015.0,1.0,12.0,3.0,3.0,6.5,67.0,30.5,36.0
2015-01-12 04:00:00,0.0,0.0,3.0,2015.0,1.0,12.0,4.0,3.0,6.5,67.0,33.5,26.0
2015-01-12 05:00:00,0.0,0.0,3.0,2015.0,1.0,12.0,5.0,3.0,6.0,67.0,35.0,86.0
2015-01-12 06:00:00,0.0,0.0,3.0,2015.0,1.0,12.0,6.0,6.0,6.0,73.5,31.0,433.0
2015-01-12 07:00:00,0.0,0.0,3.0,2015.0,1.0,12.0,7.0,6.0,7.0,76.0,30.0,1541.0
2015-01-12 08:00:00,0.0,0.0,3.0,2015.0,1.0,12.0,8.0,3.0,6.0,76.0,31.0,3418.0
2015-01-12 09:00:00,0.0,0.0,3.0,2015.0,1.0,12.0,9.0,3.0,11.5,67.0,32.5,1832.0
2015-01-12 10:00:00,0.0,0.0,3.0,2015.0,1.0,12.0,10.0,3.0,12.0,67.0,33.0,723.0
2015-01-12 11:00:00,0.0,0.0,3.0,2015.0,1.0,12.0,11.0,3.0,12.0,74.5,36.25,654.0
2015-01-12 12:00:00,0.0,0.0,3.0,2015.0,1.0,12.0,12.0,3.0,12.0,79.5,29.5,700.0
2015-01-12 13:00:00,0.0,0.0,3.0,2015.0,1.0,12.0,13.0,3.0,12.0,79.5,29.5,631.0
2015-01-12 14:00:00,0.0,0.0,3.0,2015.0,1.0,12.0,14.0,6.0,12.5,77.0,33.0,520.0
2015-01-12 15:00:00,0.0,0.0,3.0,2015.0,1.0,12.0,15.0,6.0,12.0,82.0,25.0,374.0
2015-01-12 16:00:00,0.0,0.0,3.0,2015.0,1.0,12.0,16.0,6.0,12.0,82.0,22.5,669.0
2015-01-12 17:00:00,0.0,0.0,3.0,2015.0,1.0,12.0,17.0,6.0,11.5,88.0,22.0,1510.0
2015-01-12 18:00:00,0.0,0.0,3.0,2015.0,1.0,12.0,18.0,6.0,11.0,94.0,22.0,1186.0
2015-01-12 19:00:00,0.0,0.0,3.0,2015.0,1.0,12.0,19.0,6.0,11.5,85.0,22.0,1136.0
2015-01-12 20:00:00,0.0,0.0,3.0,2015.0,1.0,12.0,20.0,4.0,12.0,82.0,20.0,753.0
2015-01-12 21:00:00,0.0,0.0,3.0,2015.0,1.0,12.0,21.0,6.0,12.0,85.0,18.5,510.0
2015-01-12 22:00:00,0.0,0.0,3.0,2015.0,1.0,12.0,22.0,6.0,12.0,88.0,21.0,184.0
2015-01-12 23:00:00,0.0,0.0,3.0,2015.0,1.0,12.0,23.0,6.0,12.0,88.0,23.0,86.0
2015-01-13 00:00:00,0.0,0.0,3.0,2015.0,1.0,13.0,0.0,6.0,12.0,88.0,25.0,64.0
2015-01-13 01:00:00,0.0,0.0,3.0,2015.0,1.0,13.0,1.0,6.0,12.0,88.0,30.0,29.0
2015-01-13 02:00:00,0.0,0.0,3.0,2015.0,1.0,13.0,2.0,6.0,11.5,88.0,24.5,21.0
2015-01-13 03:00:00,0.0,0.0,3.0,2015.0,1.0,13.0,3.0,6.0,11.0,85.0,19.0,13.0
2015-01-13 04:00:00,0.0,0.0,3.0,2015.0,1.0,13.0,4.0,6.0,11.0,82.0,21.0,33.0
2015-01-13 05:00:00,0.0,0.0,3.0,2015.0,1.0,13.0,5.0,6.0,9.0,79.5,21.0,113.0
2015-01-13 06:00:00,0.0,0.0,3.0,2015.0,1.0,13.0,6.0,2.0,7.5,82.0,20.5,600.0
2015-01-13 07:00:00,0.0,0.0,3.0,2015.0,1.0,13.0,7.0,6.0,6.5,79.0,21.0,1584.0
